"FormKey","EditorID","Gated","Class"
"08B609:Skyrim.esm","SublistEnchDaedricGreatswordStamina","True","both"
"000F36:Skyrim.esm","SublistEnchArmorGauntlets04Dragonplate05","False","both"
"1046E9:Skyrim.esm","LootCitizenChildToysList75","False","actor-only"
"00D0E1:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowParalyze","True","actor-only"
"01D2A9:Skyrim.esm","SublistEnchElvenMaceSoulTrap","True","both"
"106664:Skyrim.esm","LItemJewelryCirclet25","True","unreached"
"0A69EC:Skyrim.esm","SublistEnchSteelBattleAxeTurn","True","both"
"043BD5:Skyrim.esm","LItemForswornWeapon1H","False","actor-only"
"01D2C2:Skyrim.esm","SublistEnchElvenWarhammerStamina","True","both"
"10C6EF:Skyrim.esm","ArmorElvenSet","False","unreached"
"10FAD7:Skyrim.esm","LootStaffsWeaponVampire","True","unreached"
"037845:Dragonborn.esm","DLC2LItemEnchWeaponNordicAll","False","container-only"
"02BBF9:Dragonborn.esm","DLC2LItemEnchArmorHeavyHelmet","True","container-only"
"02B0C8:Dragonborn.esm","DLC2SublistEnchNordicGreatswordBanish","True","container-only"
"017112:Skyrim.esm","LootSilverHandPotions","False","actor-only"
"0A2730:Skyrim.esm","LItemSpellTomes50Conjuration","False","container-only"
"089C1D:Skyrim.esm","SublistEnchEbonyBattleaxeFire","True","both"
"0A298E:Skyrim.esm","LitemSpellTomes50AllDestruction","False","container-only"
"01A186:Dawnguard.esm","DLC01DeathItemKeeperSword","False","unreached"
"10AA4E:Skyrim.esm","CWSoldierSonsGearNoTorch","False","actor-only"
"0FD9B6:Skyrim.esm","SublistEnchArmorDaedricCuirass06","False","both"
"01D29E:Skyrim.esm","SublistEnchElvenGreatswordFrost","True","both"
"0A3F66:Skyrim.esm","LItemMiscVendorJewelry25","False","container-only"
"0AE736:Skyrim.esm","SublistEnchImperialBowFrost","True","both"
"0CD9F2:Skyrim.esm","LItemArmorShieldAnyReward","False","unreached"
"10D9C6:Skyrim.esm","LItemFoodMeatBeef75","False","container-only"
"00D0E2:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowMagicka","True","actor-only"
"02B0C7:Dragonborn.esm","DLC2SublistEnchNordicGreatswordAbsorbStamina","True","container-only"
"0CB3B7:Skyrim.esm","LItemEnchGlassGreatsword","False","both"
"065A89:Skyrim.esm","LItemPoisonDamageHMS","False","both"
"107317:Skyrim.esm","SublistEnchElvenWarhammerAbsorbMagicka","True","both"
"0B5561:Skyrim.esm","LootDraugrEnchArmor15","False","unreached"
"01D2B8:Skyrim.esm","SublistEnchElvenWarAxeShock","True","both"
"0AF26C:Skyrim.esm","TGRewardGold","True","both"
"0DDD96:Skyrim.esm","LItemEnchElvenMaceBoss","False","actor-only"
"00F1A8:Dawnguard.esm","DLC1VendorGadgetsSorineJurardCrossBow","False","container-only"
"08CA33:Skyrim.esm","SublistEnchElvenWarhammerParalyze","True","both"
"10C734:Skyrim.esm","LitemJunk","False","unreached"
"02BC0D:Dragonborn.esm","DLC2LItemWeaponBattleAxe","True","both"
"089F25:Skyrim.esm","SublistEnchEbonyDaggerTurn","True","both"
"01FF00:Dragonborn.esm","DLC2LItemEnchArmorHeavyCuirassDremora","True","container-only"
"10732D:Skyrim.esm","SublistEnchGlassWarhammerAbsorbStamina","True","both"
"0A2985:Skyrim.esm","LItemSpellTomes75AllIllusion","False","container-only"
"0DDD87:Skyrim.esm","LItemEnchGlassWarhammerBoss","False","actor-only"
"02B9AF:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordFrost","True","container-only"
"04B575:Skyrim.esm","SublistEnchSteelMaceShock","True","both"
"00E90E:Dawnguard.esm","DLC1LItemEnchWeaponSwordSpecial","True","unreached"
"0EA539:Skyrim.esm","CWFinaleFactionLeaderSwordList","True","unreached"
"0B4223:Skyrim.esm","LItemEnchArmorLightGauntlets","True","both"
"02B0BD:Dragonborn.esm","DLC2SublistEnchNordicDaggerFire","True","container-only"
"089D5B:Skyrim.esm","SublistEnchEbonyBowParalyze","True","both"
"074A26:Skyrim.esm","LItemPoisonDamageMagickaLingering","True","unreached"
"00D0E4:Dawnguard.esm","DLC1LitemEnchDwarvenCrossbowGated","False","actor-only"
"064A61:Skyrim.esm","LItemDA13ArmorCuirassHeavy","True","actor-only"
"0374F3:Dragonborn.esm","DLC2LItemArmorHelmetHeavyTown","True","container-only"
"05BF1E:Skyrim.esm","LItemDraugr02Weapon2HMagic","True","actor-only"
"02BA96:Dragonborn.esm","DLC2SublistEnchArmorStalhrimLightBoots05","False","container-only"
"0FDA02:Skyrim.esm","SublistEnchArmorDragonscaleHelmet06","False","both"
"10F9B2:Skyrim.esm","LItemRobesIllusion","True","container-only"
"10C1FA:Skyrim.esm","LItemIngredientMoraTapinella","False","container-only"
"02AAC6:Dragonborn.esm","DLC2SublistEnchNordicWarAxeShock","True","both"
"026B54:Dragonborn.esm","DLC2ChitinShield20","False","actor-only"
"02BA73:Dragonborn.esm","DLC2SublistEnchArmorChitinHeavyGauntlets04","False","container-only"
"01B3A5:Skyrim.esm","ArmorHideSet","False","unreached"
"02BA68:Dragonborn.esm","DLC2SublistEnchArmorChitinLightBoots04","False","container-only"
"0CB3E4:Skyrim.esm","LItemEnchDaedricWeaponMagicka","False","unreached"
"000F09:Skyrim.esm","SublistArmorShieldDragonscale05","False","both"
"06003B:Skyrim.esm","LootForswornSoulGems20","False","container-only"
"02AA09:Dragonborn.esm","DLC2LItemBook3All","False","container-only"
"08B60E:Skyrim.esm","SublistEnchDaedricMaceFrost","True","both"
"0F5D1E:Skyrim.esm","dunLItemFolgunthurMikrulSword","True","actor-only"
"0CB3BC:Skyrim.esm","LItemEnchGlassWeaponBanish","False","unreached"
"037C10:Skyrim.esm","BaseArrowElven75","False","both"
"107329:Skyrim.esm","SublistEnchGlassWarAxeAbsorbMagicka","True","both"
"0154E2:Skyrim.esm","dunMarkarthWizardMeleeSecurityCuirass","True","actor-only"
"02AACA:Dragonborn.esm","DLC2SublistEnchNordicWarhammerAbsorbHealth","True","container-only"
"0FDA10:Skyrim.esm","LItemEnchArmorHeavyGauntletsNoDragon","True","both"
"0A44CA:Skyrim.esm","LItemScroll75Skill","False","unreached"
"02B0F4:Dragonborn.esm","DLC2OceanIngredients50","False","unreached"
"1031B0:Skyrim.esm","LItemWeaponSwordSpecial","True","container-only"
"08B60C:Skyrim.esm","SublistEnchDaedricMaceFear","True","both"
"0CB3D3:Skyrim.esm","LItemEnchEbonyWeaponParalyze","False","unreached"
"02BA69:Dragonborn.esm","DLC2SublistEnchArmorChitinHeavyCuirass02","False","container-only"
"08A9C0:Skyrim.esm","SublistEnchDaedricBowFire","True","both"
"0A2736:Skyrim.esm","LItemSpellTomes75Conjuration","False","unreached"
"09AF0D:Skyrim.esm","LItemMiscVendorMineralsProcessed25","True","both"
"000F4D:Skyrim.esm","SublistEnchArmorGauntlets06Dragonscale05","False","both"
"1017BA:Skyrim.esm","DeathItemMudCrab03","False","unreached"
"0A6A36:Skyrim.esm","LItemEnchSteelWeaponShock","False","unreached"
"101C92:Skyrim.esm","LItemFoodBlackBriarMead50","False","container-only"
"0ABF41:Skyrim.esm","OutfitListSoldierImperialNoHelmet","False","actor-only"
"011D67:Dawnguard.esm","DLC1LootBoltDwarven75","False","unreached"
"071136:Skyrim.esm","LootHagravenEnchWeapons100","False","container-only"
"01C754:Skyrim.esm","SublistEnchOrcishSwordStamina","True","both"
"0FDE79:Skyrim.esm","MGRitualDestructionBooks","False","container-only"
"02E1E5:Skyrim.esm","LItemVampireBossSword","True","unreached"
"0FD9BC:Skyrim.esm","SublistEnchArmorDaedricBoots06","False","both"
"01F13F:Dragonborn.esm","DLC2LItemElyneaIngredienstRare75","False","container-only"
"0B5100:Skyrim.esm","SublistEnchArmorSteelGauntlets03","False","both"
"026B4B:Dragonborn.esm","DLC2ChitinLightAll","False","actor-only"
"070C0F:Skyrim.esm","LootDwarvenChestPotions15","False","container-only"
"05BF21:Skyrim.esm","LItemDraugr05Weapon2HRegular","False","actor-only"
"070C11:Skyrim.esm","LootDwarvenEnchArmor20","False","container-only"
"089A00:Skyrim.esm","SublistEnchGlassWarAxeMagicka","True","both"
"0899C0:Skyrim.esm","SublistEnchGlassBattleaxeFear","True","both"
"08A0FA:Skyrim.esm","SublistEnchEbonyGreatswordFire","True","both"
"03A179:Skyrim.esm","LItemPotionFortifyStaminaRate","True","both"
"092A12:Skyrim.esm","SublistEnchArmorSteelPlateHelmet02","False","both"
"02AAD2:Dragonborn.esm","DLC2SublistEnchNordicWarhammerParalyze","True","container-only"
"0899DC:Skyrim.esm","SublistEnchGlassDaggerStamina","True","both"
"0351DC:Skyrim.esm","LItemStaffConjuration50","False","both"
"037C22:Skyrim.esm","LItemBanditCuirass","True","actor-only"
"0E0FDC:Skyrim.esm","LItemStaffConjuration75NPC","False","unreached"
"000F23:Skyrim.esm","SublistEnchWeaponSwordDaedric05","False","both"
"10FAB8:Skyrim.esm","LootForswornRawMeat25","False","actor-only"
"0899D4:Skyrim.esm","SublistEnchGlassDaggerBanish","True","both"
"02BC10:Dragonborn.esm","DLC2LItemWeaponGreatSword","True","both"
"0D77EF:Skyrim.esm","TGTQ04DeathItem","False","unreached"
"02B9DC:Dragonborn.esm","DLC2SublistEnchStalhrimWarhammerAbsorbMagicka","True","container-only"
"0B50FB:Skyrim.esm","SublistEnchArmorSteelCuirass01","False","both"
"01CF6A:Skyrim.esm","SublistEnchDwarvenBowTurn","True","both"
"065A81:Skyrim.esm","LItemPoisonDamageMagicka","True","both"
"08CA46:Skyrim.esm","LItemOrcStrongholdGauntlets","True","actor-only"
"0CD9F3:Skyrim.esm","LItemArmorHelmetHeavyReward","True","unreached"
"03AD96:Skyrim.esm","DeathItemMammoth","False","unreached"
"070D1A:Skyrim.esm","LootWerewolfWeapon25","False","container-only"
"01A459:Skyrim.esm","CWCourierDocumentsImperial","False","unreached"
"08FFF0:Skyrim.esm","SublistEnchArmorDwarvenShield04","False","both"
"089D61:Skyrim.esm","SublistEnchEbonyBowTurn","True","both"
"0CAF59:Skyrim.esm","LItemEnchElvenWeaponStamina","False","unreached"
"02B0C9:Dragonborn.esm","DLC2SublistEnchNordicGreatswordFear","True","container-only"
"036128:Dragonborn.esm","DLC2LootAshSpawnOre75","True","unreached"
"02BBFF:Dragonborn.esm","DLC2LItemEnchArmorLightShield","True","container-only"
"01D2B9:Skyrim.esm","SublistEnchElvenWarAxeSoulTrap","True","both"
"0FD9B9:Skyrim.esm","SublistEnchArmorDaedricHelmet06","False","both"
"089938:Skyrim.esm","LItemEnchIronWeaponSoulTrap","False","unreached"
"02C449:Dragonborn.esm","DLC2LootDraugrChestBossBase","False","container-only"
"08B648:Skyrim.esm","SublistEnchArmorDwarvenBoots03","False","both"
"09E2B1:Skyrim.esm","LItemSpellTomes00Conjuration","False","both"
"0F84C9:Skyrim.esm","TGPotionofKeenshot","True","container-only"
"01D2BE:Skyrim.esm","SublistEnchElvenWarhammerFrost","True","both"
"073FC4:Skyrim.esm","LItemClothesFarmTunic","False","both"
"107313:Skyrim.esm","SublistEnchElvenWarAxeAbsorbHealth","True","both"
"03AD9C:Skyrim.esm","DeathItemTroll","False","unreached"
"02B0C4:Dragonborn.esm","DLC2SublistEnchNordicDaggerTurn","True","container-only"
"03750B:Dragonborn.esm","DLC2LItemEnchArmorLightHelmetNoDragon","True","container-only"
"08C5B5:Skyrim.esm","SublistEnchDaedricWarhammerBanish","True","both"
"02C446:Dragonborn.esm","DLC2LootDraugrEnchArmor100","False","container-only"
"0B4216:Skyrim.esm","SublistEnchArmorHideCuirass03","False","both"
"10C1EC:Skyrim.esm","LItemIngredientSnowberry75","False","container-only"
"02BC09:Dragonborn.esm","DLC2LItemEnchWeaponWarhammer","True","container-only"
"026B5E:Dragonborn.esm","DLC2NordicHeavyBoss","False","actor-only"
"074A31:Skyrim.esm","LItemPotionWaterbreathingBest","True","both"
"0B503D:Skyrim.esm","LootFalmerCorpseGold","False","actor-only"
"02B0A8:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeMagicka","True","container-only"
"01CF73:Skyrim.esm","SublistEnchDwarvenDaggerFear","True","both"
"0C9A42:Skyrim.esm","LItemEnchDwarvenWeaponTurn","False","unreached"
"017139:Skyrim.esm","LItemSoldierImperialArmorSet02","False","unreached"
"1072F9:Skyrim.esm","SublistEnchEbonyMaceAbsorbMagicka","True","both"
"07D973:Skyrim.esm","SublistThalmorElvenArmorWithHelmet","False","actor-only"
"065A8B:Skyrim.esm","LItemPoisonWeaknessAll","False","both"
"065A9C:Skyrim.esm","LItemPoisonWeaknessAllBest","False","both"
"02BC14:Dragonborn.esm","DLC2LItemWeaponWarhammer","True","both"
"05719C:Skyrim.esm","LItemArmorBootsHeavyBest","True","actor-only"
"0CAF51:Skyrim.esm","LItemEnchElvenWeaponBanish","False","unreached"
"00F1A2:Dawnguard.esm","DLC1LItemWeaponDwarvenCrossBowGated","False","container-only"
"02B0BC:Dragonborn.esm","DLC2SublistEnchNordicDaggerFear","True","container-only"
"01D26A:Skyrim.esm","SublistEnchDwarvenMaceStamina","True","both"
"03531B:Skyrim.esm","LItemStaff50","False","both"
"0DD645:Skyrim.esm","LItemSpellTomes100Alteration","False","unreached"
"09BC33:Skyrim.esm","LItemBlacksmithMinimum","False","container-only"
"0899D8:Skyrim.esm","SublistEnchGlassDaggerMagicka","True","both"
"1072C8:Skyrim.esm","SublistEnchDaedricDaggerAbsorbHealth","True","both"
"003148:Update.esm","CCLItemSpellVendorTomes50Phinis","False","container-only"
"0165C2:Skyrim.esm","LItemArmorShieldHeavy","True","both"
"03A06A:Skyrim.esm","LItemPotionFortifyRestoration","True","both"
"08A390:Skyrim.esm","LItemSoldierSonsHelmet","True","unreached"
"023EE9:Skyrim.esm","WIThiefLootSublist","False","actor-only"
"089D36:Skyrim.esm","SublistEnchEbonyBattleaxeParalyze","True","both"
"084B61:Skyrim.esm","SublistEnchArmorElvenGauntlets04","False","both"
"02C494:Dragonborn.esm","DLC2SublistEnchStahlrimBowChaos","True","container-only"
"10DF66:Skyrim.esm","LItemEnchNecklaceOneHanded","True","both"
"10D95F:Skyrim.esm","LItemFoodCarrotSmall","False","container-only"
"05719B:Skyrim.esm","LItemWeaponBattleAxeBest","True","actor-only"
"03DF19:Skyrim.esm","LItemBanditBossCuirass","True","actor-only"
"0A6A23:Skyrim.esm","SublistEnchSteelWarAxeMagicka","True","both"
"04B14B:Skyrim.esm","SublistEnchIronMaceFire","True","both"
"0647B0:Skyrim.esm","LItemForswornGauntlets50","False","actor-only"
"08A391:Skyrim.esm","LItemSoldierSonsBoots","True","unreached"
"0CB3D2:Skyrim.esm","LItemEnchEbonyWeaponMagicka","False","unreached"
"1046D2:Skyrim.esm","LootCitizenPocketsPoor","False","actor-only"
"02B9F0:Dragonborn.esm","DLC2LItemEnchStalhrimWarAxe","False","both"
"08A146:Skyrim.esm","SublistEnchEbonyWarAxeFear","True","both"
"08C587:Skyrim.esm","SublistEnchDaedricWarAxeStamina","True","both"
"10FAFB:Skyrim.esm","LItemImperialSymbol10","False","actor-only"
"1046D6:Skyrim.esm","LItemEnchRingAll25","True","actor-only"
"08FFEA:Skyrim.esm","LItemEnchOrcishBattleaxeMagicka","True","unreached"
"10DF6C:Skyrim.esm","LItemEnchNecklaceStaminaRate","True","both"
"0C96EE:Skyrim.esm","FavorRewardEnchWeaponAny","False","unreached"
"03324B:Dragonborn.esm","LItemWeaponGreatSwordNotOrcish","True","unreached"
"08A0FB:Skyrim.esm","SublistEnchEbonyGreatswordFrost","True","both"
"05BF05:Skyrim.esm","SublistEnchIronWarAxeTurn","True","both"
"09CD4A:Skyrim.esm","LItemApothecaryIngredienstRare75","False","both"
"0B508B:Skyrim.esm","SublistEnchArmorIronGauntlets03","False","both"
"0B50F8:Skyrim.esm","SublistEnchArmorSteelBoots02","False","both"
"02C48D:Dragonborn.esm","DLC2SublistEnchNordicDaggerChaos","True","container-only"
"000F01:Skyrim.esm","SublistArmorBootsDragonScale05","False","both"
"0FD9A8:Skyrim.esm","SublistEnchArmorEbonyGauntlets03","False","both"
"06A3C5:Skyrim.esm","LootForswornGems100","False","container-only"
"08A106:Skyrim.esm","SublistEnchEbonyMaceMagicka","True","both"
"08AEEE:Skyrim.esm","SublistEnchDaedricDaggerBanish","True","both"
"074A2A:Skyrim.esm","LItemPoisonDamageMagickaAll","False","unreached"
"01C078:Skyrim.esm","SublistEnchOrcishBattleAxeFire","True","both"
"037C26:Skyrim.esm","LItemBanditHelmet50","True","actor-only"
"04C6C7:Skyrim.esm","TG02AringothSafeGoldLoot","False","container-only"
"08991C:Skyrim.esm","SublistEnchIronGreatswordShock","True","both"
"0AE73B:Skyrim.esm","SublistEnchImperialBowTurn","True","both"
"0FD998:Skyrim.esm","SublistEnchArmorOrcishHelmet05","False","both"
"02B9ED:Dragonborn.esm","DLC2LItemEnchStalhrimGreatsword","False","container-only"
"073FAB:Skyrim.esm","LItemPoisonDrainMagicSkills","False","both"
"10C1E9:Skyrim.esm","LItemIngredientWheat","False","container-only"
"03B0C9:Skyrim.esm","dunSilentMoonsLItemEnchIronSword","True","unreached"
"039ED3:Skyrim.esm","LItemPotionFortifyEnchanting","True","both"
"10106D:Skyrim.esm","LItemEnchNecklaceResistShock","True","both"
"03DF20:Skyrim.esm","LItemBanditBossWarAxe","True","actor-only"
"0CAF01:Skyrim.esm","LItemEnchElvenDagger","False","both"
"0154E1:Skyrim.esm","dunMarkarthWizardMeleeSecurityBoots","True","actor-only"
"02AAD4:Dragonborn.esm","DLC2SublistEnchNordicWarhammerSoulTrap","True","container-only"
"0DDD61:Skyrim.esm","LItemDraugr02BossWeapon1HShield100","False","actor-only"
"032C70:Dragonborn.esm","DLC2LootRieklingJunk50","False","container-only"
"017F20:Skyrim.esm","ArmorIronSetNoHelmet","False","actor-only"
"000F0E:Skyrim.esm","SublistWeaponBowDaedricBest05","False","both"
"037500:Dragonborn.esm","DLC2BlacksmithArmorStalhrim75","True","container-only"
"10FAF6:Skyrim.esm","LootDwarvenArrowsBest","False","unreached"
"0F6287:Skyrim.esm","LItemBlacksmithMinCuirassHeavy","True","container-only"
"089915:Skyrim.esm","SublistEnchIronDaggerShock","True","both"
"023C1E:Skyrim.esm","LItemDraugr05Weapon2H","False","actor-only"
"070DB4:Skyrim.esm","LootWerewolfChestBossBase","False","container-only"
"10FADA:Skyrim.esm","DeathItemThalmorGold","True","actor-only"
"03FFFF:Skyrim.esm","LItemBook4All","True","both"
"0CAF00:Skyrim.esm","LItemEnchElvenBow","False","both"
"026B58:Dragonborn.esm","DLC2BanditArmorAllShield20","False","actor-only"
"02D290:Skyrim.esm","LItemDraugr02Weapon1HShield100","False","actor-only"
"08CA34:Skyrim.esm","SublistEnchElvenWarAxeParalyze","True","both"
"03509A:Skyrim.esm","LootWarlockSoulGems25","False","container-only"
"10FAC8:Skyrim.esm","LootDraugrSoulGems05","False","actor-only"
"074A37:Skyrim.esm","LItemPoisonAllBest","False","container-only"
"01D27A:Skyrim.esm","SublistEnchDwarvenWarAxeStamina","True","both"
"0D9F89:Skyrim.esm","LItemBookClutter","False","both"
"02AACC:Dragonborn.esm","DLC2SublistEnchNordicWarhammerAbsorbStamina","True","container-only"
"10DF65:Skyrim.esm","LItemEnchNecklaceMagicka","True","both"
"04B58C:Skyrim.esm","LItemEnchWeaponAny","False","container-only"
"026B5A:Dragonborn.esm","DLC2BonemoldAllShield20","False","actor-only"
"039ED7:Skyrim.esm","LItemPotionFortifyMarksman","True","both"
"08A140:Skyrim.esm","SublistEnchEbonySwordParalyze","True","both"
"1031C5:Skyrim.esm","LItemArmorCuirassLightSpecial","True","container-only"
"02856E:Dragonborn.esm","DLC2LootSpellBooks50","False","unreached"
"000F15:Skyrim.esm","SublistWeaponSwordDaedric05","False","both"
"107305:Skyrim.esm","SublistEnchElvenBattleaxeAbsorbMagicka","True","both"
"0A0932:Skyrim.esm","LItemWerewolfWeapon03","False","unreached"
"07127D:Skyrim.esm","LootHagravenSoulGems100","False","container-only"
"1031B4:Skyrim.esm","LItemWeaponAny2HSpecial","False","container-only"
"09406F:Skyrim.esm","SublistEnchOrcishDaggerTurn","True","both"
"0B5074:Skyrim.esm","SublistEnchArmorLeatherGauntlets01","False","both"
"10CD61:Skyrim.esm","LItemFoodFishPerch25","False","container-only"
"000F10:Skyrim.esm","SublistWeaponDaggerDaedricBest05","False","both"
"0CB3DE:Skyrim.esm","LItemEnchDaedricWarAxe","False","both"
"100E7D:Skyrim.esm","LItemEnchRingRestoration","True","both"
"105EF5:Skyrim.esm","LItemWarlockRobesRestoration","True","actor-only"
"08FFEF:Skyrim.esm","SublistEnchArmorDwarvenShield03","False","both"
"037508:Dragonborn.esm","DLC2LItemEnchArmorLightBootsNoDragon","True","container-only"
"0CB3C1:Skyrim.esm","LItemEnchGlassWeaponParalyze","False","unreached"
"10D9D2:Skyrim.esm","LItemHunterWeaponBow","True","actor-only"
"0A44CD:Skyrim.esm","LootBanditScrolls10","False","container-only"
"0C9A3B:Skyrim.esm","LItemEnchDwarvenWeaponFire","False","unreached"
"09BC41:Skyrim.esm","LItemWeaponGreatSwordBlacksmith","True","both"
"09AF09:Skyrim.esm","LItemMiscVendorArrows75","True","both"
"01D27C:Skyrim.esm","SublistEnchDwarvenWarhammerFear","True","both"
"084B5A:Skyrim.esm","SublistEnchArmorElvenCuirass03","False","both"
"071526:Skyrim.esm","LootCWSonsGold","True","both"
"0D16EC:Skyrim.esm","LItemMS09Shield","True","actor-only"
"0D16EB:Skyrim.esm","LItemMS09HeavyHelmet","True","actor-only"
"037846:Dragonborn.esm","DLC2LItemEnchStalhrimWeaponAny75","False","container-only"
"0C96ED:Skyrim.esm","FavorRewardArmorBest","False","unreached"
"07163E:Skyrim.esm","LootCWImperialsEnchArmor100","False","container-only"
"08B613:Skyrim.esm","SublistEnchDaedricMaceStamina","True","both"
"0B5104:Skyrim.esm","SublistEnchArmorSteelShield01","True","both"
"02AAC9:Dragonborn.esm","DLC2SublistEnchNordicWarAxeTurn","True","both"
"02AA08:Dragonborn.esm","DLC2LItemBook2All","False","container-only"
"004D3A:Dawnguard.esm","DLC1LD_DeathItemForgemaster","False","unreached"
"08A0FF:Skyrim.esm","SublistEnchEbonyGreatswordSoulTrap","True","both"
"05ADA4:Skyrim.esm","LItemOreOrichalcum","False","unreached"
"089916:Skyrim.esm","SublistEnchIronDaggerStamina","True","both"
"0CB3C5:Skyrim.esm","LItemEnchGlassWeaponTurn","False","unreached"
"08BAB5:Skyrim.esm","SublistEnchDaedricWarAxeFrost","True","both"
"02AAC7:Dragonborn.esm","DLC2SublistEnchNordicWarAxeSoulTrap","True","both"
"012491:Dawnguard.esm","DLC1VendorElvenArrows","False","container-only"
"065A91:Skyrim.esm","LItemPoisonDrainBlockBest","False","both"
"08AF60:Skyrim.esm","SublistEnchDaedricDaggerFire","True","both"
"000F33:Skyrim.esm","SublistEnchArmorGauntlets04Daedric05","False","both"
"026B5D:Dragonborn.esm","DLC2ChitinHeavyBoss","False","actor-only"
"0FD9FB:Skyrim.esm","SublistEnchArmorGlassShield04","False","both"
"100E72:Skyrim.esm","LItemEnchRingMagicka","True","both"
"01D284:Skyrim.esm","SublistEnchElvenBattleaxeFear","True","both"
"1031C8:Skyrim.esm","LItemArmorHelmetHeavySpecial","True","container-only"
"0899CA:Skyrim.esm","SublistEnchGlassBowBanish","True","both"
"10BF70:Skyrim.esm","LItemFoodAppleRed","False","container-only"
"01D299:Skyrim.esm","SublistEnchElvenDaggerSoulTrap","True","both"
"10F9B1:Skyrim.esm","LItemRobesDestruction","True","container-only"
"1031CE:Skyrim.esm","LItemArmorAllSpeciall","False","container-only"
"0A6A2B:Skyrim.esm","SublistEnchSteelWarhammerFrost","True","both"
"01FF18:Dragonborn.esm","DLC2LItemEnchWeaponMaceBest","True","both"
"0FD997:Skyrim.esm","SublistEnchArmorOrcishHelmet04","False","both"
"0B5085:Skyrim.esm","SublistEnchArmorLeatherHelmet03","False","both"
"00689B:Dawnguard.esm","DLC01SoulCairnHuskList70","False","container-only"
"107341:Skyrim.esm","SublistEnchOrcishWarhammerAbsorbMagicka","True","both"
"1046E2:Skyrim.esm","LItemGemsSmall25","True","both"
"0D06F9:Skyrim.esm","LootGiantAnimalPart75","True","container-only"
"01D262:Skyrim.esm","SublistEnchDwarvenGreatswordStamina","True","both"
"02B9D2:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeBanish","True","both"
"000EFA:Skyrim.esm","SublistArmorHelmetDragonplate05","False","container-only"
"10FA6D:Skyrim.esm","LItemStaff00NPC","False","actor-only"
"01D2BA:Skyrim.esm","SublistEnchElvenWarAxeStamina","True","both"
"0714B6:Skyrim.esm","LootCWImperialsEnchWeapons15","False","container-only"
"03509F:Skyrim.esm","LootWarlockJewelry100","False","container-only"
"09BC3A:Skyrim.esm","LItemArmorHelmetHeavyBlacksmith","True","container-only"
"02BC1B:Dragonborn.esm","DLC2LItemArmorCuirassHeavy","True","container-only"
"026B55:Dragonborn.esm","DLC2NordicShield20","False","unreached"
"03AD8B:Skyrim.esm","DeathItemGhost","False","unreached"
"015C6E:Skyrim.esm","ClothesFarm","False","actor-only"
"02BC18:Dragonborn.esm","DLC2LootBanditWeapon15","False","both"
"0F3928:Skyrim.esm","TGLootIngots50","False","both"
"018EC9:Skyrim.esm","LItemDraugrSword","True","actor-only"
"10731F:Skyrim.esm","SublistEnchGlassGreatswordAbsorbHealth","True","both"
"0571A4:Skyrim.esm","LItemWeaponGreatSwordBest","True","unreached"
"100E66:Skyrim.esm","LItemEnchRingHealth","True","both"
"1046E3:Skyrim.esm","LItemGems75","True","actor-only"
"02AA0A:Dragonborn.esm","DLC2LItemBook4All","False","container-only"
"017063:Skyrim.esm","LItemSoldierImperialCuirassBest","False","unreached"
"0DDD72:Skyrim.esm","LItemDraugr04BossWeapon1HShield100","False","actor-only"
"01C1BD:Skyrim.esm","SublistEnchOrcishGreatswordSoulTrap","True","both"
"108A43:Skyrim.esm","LItemDwarvenOil50","False","unreached"
"064A62:Skyrim.esm","LItemDA13ArmorCuirassLight","True","actor-only"
"107331:Skyrim.esm","SublistEnchOrcishDaggerAbsorbHealth","True","both"
"028572:Dragonborn.esm","DLC2LItemSpellTomes50Conjuration","False","unreached"
"0899FD:Skyrim.esm","SublistEnchGlassWarAxeBanish","True","both"
"09D4B7:Skyrim.esm","LItemClothesFarmBootsCorpse50","False","unreached"
"017106:Skyrim.esm","LItemIngotOrichalcum50","False","container-only"
"0CD9F1:Skyrim.esm","LItemArmorHelmetAnyReward","False","unreached"
"01D26F:Skyrim.esm","SublistEnchDwarvenSwordMagicka","True","both"
"0FD9FD:Skyrim.esm","SublistEnchArmorDragonscaleCuirass04","False","both"
"0D16E8:Skyrim.esm","LItemMS09Cuirass","True","actor-only"
"02BA5C:Dragonborn.esm","DLC2SublistEnchArmorBonemoldShield03","False","container-only"
"07D97D:Skyrim.esm","LItemThalmorWeapon1H","True","actor-only"
"03A06B:Skyrim.esm","LItemPotionFortifySmithing","True","both"
"05BF22:Skyrim.esm","LItemDraugr05Weapon2HMagic","False","actor-only"
"01FF04:Dragonborn.esm","DLC2LItemEnchArmorHeavyAllDremora","False","container-only"
"02B99D:Dragonborn.esm","DLC2SublistEnchStalhrimDaggerFear","True","container-only"
"02AA0B:Dragonborn.esm","DLC2LItemBook1Combined","False","unreached"
"039ED6:Skyrim.esm","LItemPotionFortifyLockpick","True","both"
"08A370:Skyrim.esm","SublistEnchEbonyWarhammerFear","True","both"
"0CD9EF:Skyrim.esm","LItemArmorCuirassLightReward","True","unreached"
"0F8A4B:Skyrim.esm","LItemEnchWeaponBattleAxeBest","True","unreached"
